time,open,high,low,close,volume,complete
2018-02-07 06:00:00,1.23907,1.24064,1.235,1.23506,16004,True
2018-02-07 10:00:00,1.2351,1.23548,1.23338,1.23372,10224,True
2018-02-07 14:00:00,1.23374,1.23452,1.22554,1.227,22099,True
2018-02-07 18:00:00,1.22702,1.22826,1.2246,1.2263,14568,True
2018-02-07 22:00:00,1.22606,1.22804,1.22518,1.22724,8035,True
2018-02-08 02:00:00,1.22722,1.22869,1.22544,1.2275,8991,True
2018-02-08 06:00:00,1.2275,1.2295,1.2225,1.22312,17573,True
2018-02-08 10:00:00,1.22311,1.22767,1.22122,1.22754,20085,True
2018-02-08 14:00:00,1.22758,1.2295,1.22321,1.22506,31875,True
2018-02-08 18:00:00,1.22502,1.22729,1.22422,1.2247,18340,True
2018-02-08 22:00:00,1.22458,1.2264,1.22427,1.2252,8628,True
2018-02-08 22:00:00,1.22458,1.2264,1.22427,1.2252,8628,True
2018-02-09 02:00:00,1.22523,1.2262,1.224,1.22576,8332,True
2018-02-09 06:00:00,1.22576,1.22871,1.22518,1.22648,15918,True
2018-02-09 10:00:00,1.2265,1.22798,1.22273,1.22768,17520,True
2018-02-09 14:00:00,1.22762,1.22763,1.2206,1.22139,27958,True
2018-02-09 18:00:00,1.22139,1.22564,1.22096,1.22512,19999,True
2018-02-11 22:00:00,1.2249,1.22802,1.22418,1.22718,6334,True
2018-02-12 02:00:00,1.22712,1.22978,1.227,1.22828,4533,True
2018-02-12 06:00:00,1.2283,1.22961,1.22612,1.22639,14174,True
2018-02-12 10:00:00,1.22635,1.22756,1.22352,1.22431,8877,True
2018-02-12 14:00:00,1.22433,1.22826,1.22374,1.22754,13454,True
2018-02-12 18:00:00,1.22754,1.22976,1.2275,1.22912,6207,True
2018-02-12 22:00:00,1.2289,1.23078,1.22854,1.22938,4662,True
2018-02-13 02:00:00,1.22943,1.23158,1.22844,1.23136,5050,True
2018-02-13 06:00:00,1.23136,1.23377,1.23097,1.23136,14639,True
2018-02-13 10:00:00,1.23141,1.2356,1.23121,1.23436,11133,True
2018-02-13 14:00:00,1.23438,1.23711,1.23427,1.2353,14625,True
2018-02-13 18:00:00,1.2353,1.2366,1.23447,1.23521,5879,True
2018-02-13 22:00:00,1.23517,1.23621,1.2347,1.23548,4547,True
2018-02-14 02:00:00,1.23544,1.23926,1.2354,1.23786,10723,True
2018-02-14 06:00:00,1.2378,1.23858,1.23509,1.23527,10332,True
2018-02-14 10:00:00,1.23526,1.23576,1.2276,1.23044,20452,True
2018-02-14 14:00:00,1.2305,1.24206,1.23014,1.2418,33980,True
2018-02-14 18:00:00,1.24176,1.24654,1.24163,1.24505,13128,True
2018-02-14 22:00:00,1.2452,1.24736,1.24483,1.24612,9990,True
2018-02-15 02:00:00,1.24614,1.24684,1.24518,1.24655,6799,True
2018-02-15 06:00:00,1.24654,1.25108,1.24603,1.2487,18096,True
2018-02-15 10:00:00,1.24868,1.24949,1.24612,1.24736,13841,True
2018-02-15 14:00:00,1.24737,1.25058,1.24569,1.24716,20319,True
2018-02-15 18:00:00,1.24721,1.25094,1.24702,1.25066,7954,True
2018-02-15 22:00:00,1.2503,1.25152,1.2497,1.25137,5362,True
2018-02-16 02:00:00,1.25135,1.2556,1.25072,1.25494,11921,True
2018-02-16 06:00:00,1.25493,1.25493,1.25234,1.25275,14580,True
2018-02-16 10:00:00,1.2527,1.25292,1.24498,1.24526,17856,True
2018-02-16 14:00:00,1.24528,1.24604,1.24288,1.24408,17797,True
2018-02-16 18:00:00,1.24404,1.24426,1.23936,1.24097,9235,True
2018-02-18 22:00:00,1.24027,1.24354,1.24022,1.24342,7152,True
2018-02-19 02:00:00,1.24338,1.24338,1.24045,1.24094,5865,True
2018-02-19 06:00:00,1.24089,1.24211,1.23876,1.24106,14525,True
2018-02-19 10:00:00,1.24107,1.24272,1.23704,1.2373,10605,True
2018-02-19 14:00:00,1.2373,1.24152,1.23691,1.24126,7979,True
2018-02-19 18:00:00,1.24127,1.24144,1.24044,1.24074,2873,True
2018-02-19 22:00:00,1.24054,1.24123,1.23848,1.23945,7156,True
2018-02-20 02:00:00,1.23947,1.2398,1.23794,1.23853,6103,True
2018-02-20 06:00:00,1.23854,1.2392,1.23432,1.23436,16694,True
2018-02-20 10:00:00,1.23442,1.23557,1.23197,1.23255,13253,True
2018-02-20 14:00:00,1.23254,1.2362,1.23226,1.23442,14769,True
2018-02-20 18:00:00,1.23442,1.23458,1.23304,1.23372,5519,True
2018-02-20 22:00:00,1.23376,1.2345,1.23286,1.23374,5810,True
2018-02-21 02:00:00,1.23378,1.23444,1.23172,1.23232,7170,True
2018-02-21 06:00:00,1.2323,1.23398,1.23076,1.23336,12459,True
2018-02-21 10:00:00,1.23337,1.23337,1.22999,1.23207,14429,True
2018-02-21 14:00:00,1.23204,1.23358,1.23036,1.2327,17274,True
2018-02-21 18:00:00,1.23271,1.236,1.22812,1.22854,24393,True
2018-02-21 22:00:00,1.2286,1.22862,1.22654,1.2279,6744,True
2018-02-21 22:00:00,1.2286,1.22862,1.22654,1.2279,6744,True
2018-02-22 02:00:00,1.22789,1.2284,1.22714,1.2275,3985,True
2018-02-22 06:00:00,1.2275,1.22959,1.22596,1.22938,13084,True
2018-02-22 10:00:00,1.22939,1.23156,1.22648,1.23132,16453,True
2018-02-22 14:00:00,1.23132,1.23524,1.23054,1.23367,17610,True
2018-02-22 18:00:00,1.23368,1.23393,1.23193,1.23314,5160,True
2018-02-22 22:00:00,1.23296,1.23376,1.23162,1.23249,4883,True
2018-02-23 02:00:00,1.23252,1.23264,1.22954,1.23026,5410,True
2018-02-23 06:00:00,1.23026,1.2321,1.228,1.23078,11038,True
2018-02-23 10:00:00,1.23072,1.23176,1.22876,1.22982,9945,True
2018-02-23 14:00:00,1.22986,1.23186,1.22853,1.23063,11996,True
2018-02-23 18:00:00,1.23061,1.23061,1.22878,1.22957,5514,True
2018-02-25 22:00:00,1.22952,1.23049,1.22804,1.22976,6570,True
2018-02-26 02:00:00,1.22981,1.23283,1.22978,1.23283,5638,True
2018-02-26 06:00:00,1.23282,1.235,1.23152,1.23428,11735,True
2018-02-26 10:00:00,1.2343,1.2355,1.23046,1.23046,8834,True
2018-02-26 14:00:00,1.23044,1.23176,1.22776,1.23081,15128,True
2018-02-26 18:00:00,1.23076,1.23198,1.23019,1.23176,3487,True
2018-02-26 22:00:00,1.23183,1.23372,1.23088,1.23362,5549,True
2018-02-27 02:00:00,1.23363,1.23427,1.23212,1.2326,3996,True
2018-02-27 06:00:00,1.2326,1.23464,1.23202,1.23314,10717,True
2018-02-27 10:00:00,1.23315,1.23378,1.2286,1.22873,15496,True
2018-02-27 14:00:00,1.22874,1.22988,1.22218,1.2248,27270,True
2018-02-27 18:00:00,1.22478,1.2255,1.22258,1.22333,5698,True
2018-02-27 22:00:00,1.22333,1.22386,1.22212,1.22296,6607,True
2018-02-28 02:00:00,1.22298,1.22341,1.22154,1.22273,5236,True
2018-02-28 06:00:00,1.22273,1.22415,1.21985,1.222,12365,True
2018-02-28 10:00:00,1.22202,1.223,1.22024,1.22182,12595,True
2018-02-28 14:00:00,1.22187,1.22286,1.21874,1.22088,16229,True
2018-02-28 18:00:00,1.22092,1.22147,1.21926,1.21946,5729,True
2018-02-28 22:00:00,1.21932,1.21998,1.21834,1.21912,5596,True
2018-03-01 02:00:00,1.21917,1.21984,1.21864,1.21928,4150,True
2018-03-01 06:00:00,1.21928,1.22132,1.21798,1.21818,11830,True
2018-03-01 10:00:00,1.2182,1.2196,1.21628,1.21874,10795,True
2018-03-01 14:00:00,1.21872,1.22218,1.21542,1.2212,24471,True
2018-03-01 18:00:00,1.2212,1.22736,1.21866,1.22666,20357,True
2018-03-01 22:00:00,1.2262,1.22809,1.22618,1.22744,6545,True
2018-03-02 02:00:00,1.2275,1.22876,1.22694,1.22791,5559,True
2018-03-02 06:00:00,1.22791,1.22825,1.22514,1.22759,12564,True
2018-03-02 10:00:00,1.22761,1.23234,1.22745,1.23088,16299,True
2018-03-02 14:00:00,1.2309,1.23331,1.22974,1.23124,18867,True
2018-03-02 18:00:00,1.23125,1.2336,1.23124,1.23183,8305,True
2018-03-04 22:00:00,1.23336,1.23656,1.22995,1.233,14246,True
2018-03-05 02:00:00,1.23298,1.23306,1.23124,1.23191,4695,True
2018-03-05 06:00:00,1.23191,1.23344,1.22689,1.23224,18221,True
2018-03-05 10:00:00,1.23222,1.2332,1.22842,1.23084,11969,True
2018-03-05 14:00:00,1.23084,1.23491,1.23022,1.23342,16130,True
2018-03-05 18:00:00,1.23339,1.23388,1.23221,1.23358,5136,True
2018-03-05 22:00:00,1.23358,1.2363,1.23316,1.23559,6095,True
2018-03-06 02:00:00,1.23565,1.23598,1.23431,1.23494,4030,True
2018-03-06 06:00:00,1.23494,1.23556,1.23284,1.23442,10998,True
2018-03-06 10:00:00,1.23446,1.24142,1.23342,1.24068,15730,True
2018-03-06 14:00:00,1.24071,1.24205,1.23864,1.23936,17334,True
2018-03-06 18:00:00,1.23936,1.24118,1.2392,1.2405,6116,True
2018-03-06 22:00:00,1.2407,1.24288,1.24059,1.24137,12321,True
2018-03-06 22:00:00,1.2407,1.24288,1.24059,1.24137,12321,True
2018-03-07 02:00:00,1.24138,1.24231,1.24104,1.24192,5536,True
2018-03-07 06:00:00,1.2419,1.24336,1.24041,1.24236,12823,True
2018-03-07 10:00:00,1.24235,1.24464,1.23978,1.24144,12944,True
2018-03-07 14:00:00,1.24146,1.24224,1.23849,1.24004,17078,True
2018-03-07 18:00:00,1.24007,1.24159,1.23968,1.24114,5325,True
2018-03-07 22:00:00,1.24114,1.24158,1.2396,1.24006,4302,True
2018-03-08 02:00:00,1.24002,1.24102,1.23963,1.24039,4279,True
2018-03-08 06:00:00,1.24039,1.2415,1.2378,1.2383,10914,True
2018-03-08 10:00:00,1.23826,1.24465,1.23688,1.24024,26898,True
2018-03-08 14:00:00,1.24025,1.24048,1.23042,1.23185,23132,True
2018-03-08 18:00:00,1.23183,1.23196,1.22978,1.23122,9612,True
2018-03-08 22:00:00,1.23114,1.23189,1.2295,1.22984,8736,True
2018-03-09 02:00:00,1.22986,1.23176,1.2297,1.23154,4223,True
2018-03-09 06:00:00,1.23154,1.23219,1.22942,1.2302,9610,True
2018-03-09 10:00:00,1.23018,1.23137,1.22728,1.22937,18527,True
2018-03-09 14:00:00,1.22935,1.23346,1.22911,1.23178,17157,True
2018-03-09 18:00:00,1.23182,1.23212,1.23028,1.23059,5845,True
2018-03-11 21:00:00,1.23138,1.23156,1.23063,1.2311,2985,True
2018-03-12 01:00:00,1.23109,1.23262,1.2306,1.23252,3785,True
2018-03-12 05:00:00,1.23252,1.23408,1.23146,1.23342,7547,True
2018-03-12 09:00:00,1.2334,1.2335,1.22904,1.23013,8548,True
2018-03-12 13:00:00,1.23008,1.23266,1.22944,1.23192,10309,True
2018-03-12 17:00:00,1.23187,1.23456,1.23156,1.23347,4057,True
2018-03-12 21:00:00,1.23395,1.23454,1.23331,1.23404,2980,True
2018-03-13 01:00:00,1.23404,1.23418,1.23262,1.2328,3078,True
2018-03-13 05:00:00,1.23281,1.23358,1.23146,1.23341,6788,True
2018-03-13 09:00:00,1.2334,1.23854,1.23237,1.23662,16748,True
2018-03-13 13:00:00,1.23658,1.24075,1.23402,1.24012,20458,True
2018-03-13 17:00:00,1.24017,1.24062,1.23843,1.23904,6124,True
2018-03-13 21:00:00,1.23908,1.23985,1.2389,1.23946,3330,True
2018-03-14 01:00:00,1.23946,1.24118,1.23902,1.24072,3938,True
2018-03-14 05:00:00,1.24072,1.24126,1.23635,1.23752,9716,True
2018-03-14 09:00:00,1.23752,1.23978,1.23612,1.23629,11262,True
2018-03-14 13:00:00,1.23634,1.23783,1.23471,1.23676,14531,True
2018-03-14 17:00:00,1.23676,1.23786,1.23656,1.23678,5047,True
2018-03-14 21:00:00,1.23658,1.2384,1.23646,1.23814,4057,True
2018-03-15 01:00:00,1.23814,1.23838,1.23746,1.23813,3449,True
2018-03-15 05:00:00,1.23808,1.23824,1.23607,1.2365,6309,True
2018-03-15 09:00:00,1.23651,1.2368,1.23348,1.23383,10736,True
2018-03-15 13:00:00,1.23386,1.23478,1.23111,1.2316,14990,True
2018-03-15 17:00:00,1.23156,1.23356,1.23002,1.23048,5860,True
2018-03-15 21:00:00,1.23048,1.23101,1.23024,1.23042,3464,True
2018-03-16 01:00:00,1.23037,1.23134,1.2295,1.23106,4530,True
2018-03-16 05:00:00,1.23108,1.23248,1.23066,1.23183,4913,True
2018-03-16 09:00:00,1.23182,1.23362,1.23082,1.23091,7986,True
2018-03-16 13:00:00,1.23088,1.231,1.22604,1.2291,15002,True
2018-03-16 17:00:00,1.22912,1.22933,1.2277,1.22895,4737,True
2018-03-18 21:00:00,1.22863,1.22934,1.22708,1.22714,4143,True
2018-03-19 01:00:00,1.22712,1.22733,1.22646,1.22668,3982,True
2018-03-19 05:00:00,1.22664,1.22807,1.2258,1.22798,6016,True
2018-03-19 09:00:00,1.22796,1.23261,1.22726,1.23028,16115,True
2018-03-19 13:00:00,1.23029,1.23374,1.23012,1.23334,13101,True
2018-03-19 17:00:00,1.23336,1.2359,1.2333,1.23354,7063,True
2018-03-19 21:00:00,1.23354,1.23452,1.23325,1.2341,3759,True
2018-03-19 21:00:00,1.23354,1.23452,1.23325,1.2341,3759,True
2018-03-20 01:00:00,1.23416,1.23509,1.23372,1.2339,3981,True
2018-03-20 05:00:00,1.23387,1.23546,1.23338,1.23464,7413,True
2018-03-20 09:00:00,1.23464,1.23468,1.228,1.22846,10585,True
2018-03-20 13:00:00,1.22844,1.2287,1.22458,1.22541,15116,True
2018-03-20 17:00:00,1.22537,1.22646,1.22398,1.22412,5094,True
2018-03-20 21:00:00,1.22412,1.22566,1.22405,1.22566,2160,True
2018-03-21 01:00:00,1.22566,1.22668,1.225,1.22612,3392,True
2018-03-21 05:00:00,1.22612,1.2291,1.22606,1.22802,5339,True
2018-03-21 09:00:00,1.22801,1.22864,1.22644,1.2285,12429,True
2018-03-21 13:00:00,1.22854,1.22958,1.22572,1.22619,12223,True
2018-03-21 17:00:00,1.22622,1.23498,1.22511,1.23376,40009,True
2018-03-21 21:00:00,1.2341,1.23694,1.23374,1.23681,5109,True
2018-03-22 01:00:00,1.23678,1.23695,1.23552,1.23608,3910,True
2018-03-22 05:00:00,1.23606,1.23884,1.23417,1.23566,9689,True
2018-03-22 09:00:00,1.23566,1.23596,1.23066,1.23134,15877,True
2018-03-22 13:00:00,1.23136,1.23256,1.22853,1.23068,22425,True
2018-03-22 17:00:00,1.23066,1.23228,1.22922,1.23013,9028,True
2018-03-22 21:00:00,1.23005,1.23414,1.22999,1.23368,6653,True
2018-03-23 01:00:00,1.23366,1.23417,1.23258,1.23347,4379,True
2018-03-23 05:00:00,1.23342,1.2349,1.23171,1.23362,9493,True
2018-03-23 09:00:00,1.23364,1.23598,1.23197,1.2338,10788,True
2018-03-23 13:00:00,1.2338,1.23673,1.23227,1.23625,15170,True
2018-03-23 17:00:00,1.23626,1.23738,1.23505,1.23524,10120,True
2018-03-25 21:00:00,1.235,1.23833,1.235,1.23694,3524,True
2018-03-26 01:00:00,1.23692,1.23812,1.2364,1.23733,3441,True
2018-03-26 05:00:00,1.23736,1.23987,1.2359,1.2392,8328,True
2018-03-26 09:00:00,1.23918,1.24171,1.23918,1.24006,9700,True
2018-03-26 13:00:00,1.24006,1.24506,1.23982,1.24444,14307,True
2018-03-26 17:00:00,1.24447,1.24616,1.24416,1.24451,5728,True
2018-03-26 21:00:00,1.24479,1.24578,1.24444,1.24494,4290,True
2018-03-27 01:00:00,1.24497,1.24554,1.24424,1.24496,3875,True
2018-03-27 05:00:00,1.24499,1.24767,1.24262,1.24296,9681,True
2018-03-27 09:00:00,1.24296,1.24308,1.23722,1.23869,11854,True
